ed_id,ed_name,county,population_2006,score_2016,decile_2016,population_2011,score_2011,decile_2011,population_2016,score_2016,decile_2016
E12039,Clonmore,Offaly,419,-0.829100144,4,420,-0.224623545,6,433,-0.212808665,6
E12040,Croghan,Offaly,457,-0.909954092,4,526,-0.323719898,6,547,-0.271799724,6
E12041,Edenderry Rural,Offaly,715,-1.439457987,2,856,-0.479720685,5,816,-1.139194738,3
E12042,Edenderry Urban,Offaly,5617,1.950939453,9,6490,2.97201504,10,7001,2.964182522,10
E12043/12034,Esker/Ballaghassaan,Offaly,405,-0.633737032,5,441,-0.425344364,5,474,-0.617948306,5
E12044,Knockdrin,Offaly,157,-0.163428788,6,189,0.648573163,8,204,0.088720304,7
E12045,Monasteroris,Offaly,675,-1.304379196,2,831,-0.819299439,4,806,-1.041341193,3
E12046,Aghancon,Offaly,380,-0.92054323,4,374,-0.571057706,5,378,-0.262920657,6
E12047,Ballincor,Offaly,139,-0.363853309,6,158,-1.410368912,2,156,-0.882098037,4
E12048,Barna,Offaly,171,-0.704579691,5,156,-1.351963913,2,165,-0.584992838,5
E12049,Cangort,Offaly,182,-0.819441102,4,211,-0.800169437,4,202,-0.349719642,6
E12050,Cullenwaine,Offaly,664,-0.471855759,5,703,-0.71343767,4,680,-0.586198999,5
E12051,Dunkerrin,Offaly,351,-1.027885191,3,358,-1.530572955,2,357,-1.333212048,2
E12052,Ettagh,Offaly,433,-0.825938142,4,487,-1.485082499,2,523,-1.239514123,2
E12053,Gorteen,Offaly,286,-1.082383307,3,299,-0.825637454,4,282,-0.646164807,5
E12054,Mountheaton,Offaly,730,-0.934447079,4,672,-1.088551395,3,693,-0.804995869,4
E12055,Roscomroe,Offaly,148,-1.031416288,3,149,-0.480192871,5,153,-0.684741425,5
E12056,Shinrone,Offaly,921,0.674387589,8,949,1.294487899,9,965,1.396282767,9
E12057,Templeharry,Offaly,158,-1.069710251,3,212,-0.883593404,4,229,-0.244193283,6
E12058,Tulla,Offaly,110,-0.418552455,6,109,-0.556218917,5,109,-0.998269486,3
E12059,Ballycommon,Offaly,532,-1.30727453,2,561,-1.139147229,3,599,-1.193396641,2
E12060,Ballyshear,Offaly,365,-0.474362967,5,381,0.019964411,7,396,-0.342677265,6
E12061,Bawn,Offaly,346,0.175889963,7,378,0.013792571,7,369,-0.003627198,7
E12062,Cappancur,Offaly,1272,-1.414126001,2,1490,-0.736962875,4,1531,-0.875171414,4
E12063,Clara,Offaly,3587,1.52929121,9,3894,2.282645347,10,3956,2.32516055,10
E12064,Clonygowan,Offaly,424,-0.349163374,6,535,-0.375204145,6,567,-0.906434597,4
E12065,Daingean,Offaly,1460,0.993393921,9,1462,1.836440326,9,1486,1.986131102,9
E12066,Derrycooley,Offaly,252,-1.049829681,3,293,-1.001708692,3,261,-0.92304151,4
E12067,Durrow,Offaly,723,-1.724659133,1,741,-2.01122475,1,759,-2.024931367,1
E12068,Geashill,Offaly,1449,-0.909756351,4,1617,-0.446580732,5,1607,-0.566816288,5
E12069,Gorteen,Offaly,309,-0.793044099,4,361,-1.012919953,3,356,-1.003962955,3
E12070,Hammerlane,Offaly,561,-0.487228825,5,564,-0.586138733,5,555,-1.013357433,3
E12071,Kilclonfert,Offaly,319,-0.484905888,5,364,-1.085789483,3,368,-1.084484967,3
E12072,Kilcumreragh,Offaly,497,-1.67154663,1,522,-1.882517685,1,532,-1.885580356,1
E12073,Killeigh,Offaly,1209,-0.668710462,5,1257,-0.502075172,5,1231,-0.84954338,4
E12074,Killooly,Offaly,249,-0.88706807,4,270,-1.729997092,1,270,-1.331894782,2
E12075,Killoughy,Offaly,628,-0.288114698,6,651,-0.38842063,6,711,-0.530303734,5
E12076,Mountbriscoe,Offaly,199,-0.65000246,5,253,-0.325341426,6,244,-0.028650251,7
E12077,O'Dempsey,Offaly,126,-1.186406662,3,160,-1.575181211,1,166,-0.814333027,4
E12078,Portarlington North,Offaly,2039,0.92152879,9,2366,1.434671085,9,2404,1.216603472,9
E12079,Rahan,Offaly,696,-0.025260268,7,720,0.36890788,8,714,-0.119766877,7
E12080,Raheenakeeran,Offaly,388,0.164969354,7,424,1.228088289,9,399,1.049055315,9
E12081,Rathfeston,Offaly,381,-1.196404176,2,440,-0.487136455,5,432,-0.64899639,5
E12082,Rathrobin,Offaly,421,-0.886987976,4,403,-0.550041398,5,404,-0.765319677,4
E12083,Screggan,Offaly,1339,-0.868459193,4,1462,-0.450877084,5,1457,-0.925217257,4
E12084,Silverbrook,Offaly,656,-1.352044722,2,717,-1.5950731,1,772,-1.235372945,2
E12085,Tinamuck,Offaly,219,-0.346410621,6,261,0.074794214,7,277,-0.46943985,5
E12086,Tinnycross,Offaly,450,-1.424148241,2,458,-1.205529225,2,433,-1.063064096,3
E12087,Tullamore Rural,Offaly,2181,-0.4717693,5,3030,-0.128930458,6,3218,0.344606145,8
E13001,Athlone East Urban,Westmeath,4075,1.895607481,9,4131,1.725452379,9,4382,2.370484039,10
E13002,Athlone West Urban,Westmeath,2883,3.471755807,10,3165,3.775583441,10,3260,3.776993268,10
E13003,Athlone East Rural,Westmeath,6754,1.146316615,9,7307,1.223052658,9,7560,1.720494187,9
E13004,Auburn,Westmeath,638,-1.256065613,2,712,-1.391970699,2,724,-1.28441231,2
E13005,Ballybroder,Westmeath,254,-1.464905659,1,239,-0.918053775,3,249,-1.35947156,2
E13006,Bellanalack,Westmeath,454,-1.350107654,2,563,-1.199987167,2,579,-1.21917782,2
E13007,Carn,Westmeath,729,-1.264668718,2,751,-1.327242235,2,774,-1.220053664,2
E13008,Castledaly,Westmeath,664,-0.394586848,6,675,-0.363304828,6,715,-0.878276856,4
E13009,Glassan,Westmeath,805,-1.619862839,1,840,-2.068703208,1,846,-1.623055538,1
E13010,Kilcumreragh,Westmeath,411,-1.34064372,2,405,-0.858057697,4,362,-1.465160333,2
E13011,Killinure,Westmeath,354,-1.36697818,2,365,-1.601955196,1,416,-1.671637166,1
E13012,Moate,Westmeath,2361,0.87438699,8,3046,1.236978183,9,3088,0.99043548,9
E13013,Mount Temple,Westmeath,525,-0.703468919,5,617,-1.063283908,3,651,-0.865589319,4
E13014,Moydrum,Westmeath,2482,-1.391219163,2,2794,-1.317853513,2,2922,-1.222337863,2
E13015,Muckanagh,Westmeath,173,0.080885877,7,173,-0.379605336,6,170,-0.07966076,7
E13016,Tubbrit,Westmeath,669,-0.907874412,4,665,-1.030741829,3,689,-1.047048712,3
E13017,Umma,Westmeath,268,-1.247851627,2,266,-0.658500982,5,272,-0.140118343,6
E13018,Ardnagragh,Westmeath,425,-1.246970267,2,441,-0.966478641,3,412,0.078485986,7
E13019,Ballymore,Westmeath,486,0.905043434,9,668,0.627078179,8,734,0.908956428,9
E13020,Doonis,Westmeath,206,-1.194619884,2,239,-1.428967991,2,234,-1.53548799,1
E13021,Drumraney,Westmeath,243,-0.744190962,4,273,-1.056030598,3,273,-0.996780043,3
E13022,Noughaval,Westmeath,346,-0.955326979,3,413,-0.530078586,5,398,-0.736141225,4
E13023,Piercetown,Westmeath,116,-0.388827595,6,113,-1.304856964,2,111,-0.23423049,6
E13024,Templepatrick,Westmeath,213,0.47408995,8,196,0.481019653,8,185,0.268356335,8
E13025,Winetown,Westmeath,134,-0.208361174,6,143,0.187055909,7,132,1.080665516,9
E13026,Boherquill,Westmeath,129,-0.312329914,6,155,0.033809717,7,152,0.160311706,7
E13027,Coole,Westmeath,277,0.433687175,8,253,0.313547752,7,239,-0.356090145,6
E13028,Coolure,Westmeath,286,-1.079924216,3,290,-0.437110594,5,301,-0.450105008,6
E13029,Finnea,Westmeath,316,1.176532541,9,272,1.478674723,9,265,1.843111758,9
E13030,Glore,Westmeath,144,-0.039673456,7,193,0.439215147,8,182,-0.165408601,6
E13031,Knockarrow,Westmeath,98,-0.310193129,6,113,-1.02214578,3,109,-0.683378644,5
E13032,Rathowen,Westmeath,317,1.184957689,9,318,1.26171895,9,363,1.439221014,9
E13033,Street,Westmeath,334,-0.068587874,7,303,0.818426514,8,269,0.447817688,8
E13034,Ballinlough,Westmeath,147,-0.620815923,5,134,-0.789117615,4,163,-1.040099539,3
E13035,Ballyhealy,Westmeath,281,-0.28897955,6,280,0.138151913,7,293,0.780005583,8
E13036,Ballynaskeagh,Westmeath,242,-0.053436653,7,268,0.352625402,8,282,-0.577636276,5
E13037,Bracklin,Westmeath,238,-1.274439269,2,266,-0.069732727,7,259,-0.159815496,6
E13038,Clonarney,Westmeath,435,-0.236162584,6,500,0.119340539,7,504,-0.100715228,7
E13039,Collinstown,Westmeath,431,0.165513593,7,474,0.988610923,9,501,1.659487894,9
E13040,Copperalley,Westmeath,198,0.016480546,7,271,-0.370913379,6,278,-0.510488505,5
E13041,Delvin,Westmeath,751,0.370148937,8,1024,1.158881186,9,1072,2.184581769,10
E13042,Faughalstown,Westmeath,236,-0.902964453,4,236,-0.979146124,3,237,-1.107494019,3
E13043,Fore East,Westmeath,388,-0.3556952,6,409,-0.454347238,5,392,-0.988746445,3
E13044,Fore West,Westmeath,362,-1.270618022,2,399,-0.983404064,3,386,-0.692716274,5
E13045,Hilltown,Westmeath,245,-0.599679943,5,264,-0.516856068,5,268,-0.096597707,7
E13046,Kilcumny,Westmeath,158,-0.256511061,6,169,-0.828128183,4,202,1.220280982,9
E13047,Killua,Westmeath,916,-0.622211285,5,1011,-0.020572683,7,1046,-0.259777227,6
E13048,Killulagh,Westmeath,388,0.34374307,8,441,-0.109440175,6,469,-0.582942252,5
E13049,Kilpatrick,Westmeath,179,-0.554426789,5,222,-1.69602637,1,212,-1.053373098,3
E13050,Kinturk,Westmeath,1228,1.394666741,9,1241,1.912560563,9,1344,2.730548185,10
E13051,Riverdale,Westmeath,360,0.652174681,8,426,0.069896106,7,461,-0.356904318,6
E13052,Rosmead,Westmeath,343,0.23487454,7,327,-0.055867744,7,312,0.387496912,8
E13053,Ardnaglew,Westmeath,255,-1.329964094,2,275,-1.71268778,1,276,-1.494591842,1
E13054/13085,Ballinalack/Lackan,Westmeath,650,-0.175526117,6,681,-0.750648034,4,599,-0.263693284,6
E13055,Ballykilmore,Westmeath,692,-0.432085822,6,707,0.073601427,7,732,0.203054718,7
E13056,Ballymorin,Westmeath,247,-0.444538734,6,316,-1.475407115,2,326,-1.196225415,2
E13057,Ballynagore,Westmeath,510,-1.314973071,2,533,-0.52206893,5,511,-0.776443986,4
E13058,Belvidere,Westmeath,749,-2.047391765,1,759,-1.615953929,1,707,-1.436550002,2
E13059,Carrick,Westmeath,326,-1.811026554,1,310,-1.220919612,2,332,-1.508204519,1
E13060,Castle,Westmeath,803,-1.906760123,1,902,-2.068018655,1,876,-1.433716228,2
E13061,Castlelost,Westmeath,1690,-0.024179659,7,1718,0.881174104,8,1692,1.003520118,9
E13062,Castletown,Westmeath,693,-0.387238421,6,749,-0.355604472,6,737,-0.199253317,6
E13063,Churchtown,Westmeath,285,-1.277515274,2,313,-1.413762945,2,341,-1.618744411,1
E13064,Cloghan,Westmeath,313,-0.908752601,4,332,-1.419129149,2,359,-0.414190806,6
E13065,Clonfad,Westmeath,612,-1.040868989,3,632,0.017682895,7,638,0.016188802,7
E13066,Clonlost,Westmeath,447,-0.548762234,5,448,-0.873660794,4,448,-0.549795063,5
E13067,Derrymore,Westmeath,223,-0.535047938,5,272,-0.26810935,6,272,-0.661668937,5
E13068,Dysart,Westmeath,234,-1.165075273,3,250,-1.028509464,3,239,-0.853329168,4
E13069,Emper,Westmeath,191,-0.164702362,6,214,-0.786814334,4,210,-0.44881629,6
E13070,Enniscoffey,Westmeath,379,-1.245727178,2,409,-0.926253128,3,446,-0.908291486,4
E13071,Gaybrook,Westmeath,373,-1.667872637,1,444,-1.495290686,2,439,-2.035467656,1
E13072,Glenlough,Westmeath,185,-0.539269149,5,184,-0.599685343,5,171,-1.094668018,3
E13073,Greenpark,Westmeath,250,-0.357242233,6,251,-0.377851069,6,256,-0.806786681,4
E13074,Griffinstown,Westmeath,498,-1.642521872,1,558,-0.957343405,3,574,-1.15392883,3
E13075,Heathstown,Westmeath,672,-1.391586848,2,706,-1.34974961,2,703,-1.34526079,2
E13076,Hopestown,Westmeath,557,-2.127410276,1,588,-1.849902213,1,560,-1.437376661,2
E13077,Huntingdon,Westmeath,329,-0.835418717,4,401,-0.397186626,6,432,-0.798746443,4
E13078,Jamestown,Westmeath,127,-0.830955085,4,129,-0.885420084,4,127,-1.175056382,2
E13079,Kilbeggan,Westmeath,1232,1.534587547,9,1523,1.372227616,9,1604,1.47122678,9
E13080,Kilbixy,Westmeath,599,2.288506964,10,612,2.901055721,10,603,2.433002801,10
E13081,Killare,Westmeath,353,-1.074323407,3,362,-0.557921955,5,361,-0.959957482,3
E13082,Killucan,Westmeath,1247,-0.369218912,6,1682,-0.09815219,7,1826,0.163324083,7
E13083,Kinnegad,Westmeath,2379,0.104778999,7,2830,1.029858377,9,2915,0.796842461,8
E13084,Knockdrim,Westmeath,515,-1.714715056,1,554,-1.306653287,2,588,-1.406536887,2
E13086,Lauree,Westmeath,207,-0.601685716,5,214,-1.24480863,2,205,-0.652328028,5
E13087,Middleton,Westmeath,282,-1.365643903,2,321,-1.836721958,1,362,-1.131865527,3
E13088,Milltown,Westmeath,319,1.599901059,9,300,1.899861969,9,299,1.097884104,9
E13089,Mullingar Rural,Westmeath,9652,-0.362807553,6,10356,0.194211404,7,10783,0.370597635,8
E13090,Mullingar North Urban,Westmeath,5308,3.838637417,10,5315,4.60221755,10,5610,5.357432706,10
E13091,Mullingar South Urban,Westmeath,3632,0.394816052,8,4099,0.630981622,8,4422,1.090349293,9
E13092,Multyfarnham,Westmeath,467,-0.105107657,7,605,-0.366910838,6,629,-0.422138019,6
E13093,Newtown,Westmeath,239,-0.474677492,5,216,-1.087773727,3,229,-1.936546158,1
E13094,Owel,Westmeath,436,-1.547338694,1,421,-2.186816895,1,440,-2.017598858,1
E13095,Portloman,Westmeath,312,-1.872396123,1,328,-1.400475705,2,318,-1.495127476,1
E13096,Raharney,Westmeath,533,0.872014476,8,513,0.635612842,8,506,0.571505987,8
E13097,Rahugh,Westmeath,300,-1.172734752,3,297,-1.490596466,2,273,-1.388905259,2
E13098,Rathconrath,Westmeath,325,-0.638840785,5,355,-0.401070607,5,351,-0.822596284,4
E13099,Russellstown,Westmeath,476,-1.039461328,3,512,-1.057772036,3,495,-0.848959847,4
E13100,Skeagh,Westmeath,205,-0.776007921,4,243,-0.470004941,5,243,-0.895927934,4
E13101,Sonna,Westmeath,296,-0.041670968,7,298,-0.837040853,4,322,0.329905611,8
E13102,Stonehall,Westmeath,218,-1.527612126,1,226,-0.605125774,5,213,-1.356731551,2
E13103,Streamstown,Westmeath,365,-1.552028969,1,362,-0.393439945,6,378,-0.82591386,4
E13104,Taghmon,Westmeath,378,-1.193468686,3,390,-0.47625034,5,392,-0.468498091,5
E13105,Tullaghan,Westmeath,378,-1.53835451,1,391,-1.430397611,2,417,-1.246511915,2
E13106,Woodland,Westmeath,308,-1.244404782,2,299,-1.185167457,3,284,-1.314021482,2
E14001,Enniscorthy Urban,Wexford,2723,3.456116042,10,2384,4.032753584,10,2666,5.247848107,10
E14002,New Ross Urban,Wexford,4034,4.15714624,10,3907,4.369670386,10,3768,4.514281693,10
E14003,Rosbercon Urban,Wexford,643,3.754687655,10,626,3.403989614,10,643,5.003851028,10
E14004,Wexford No. 1 Urban,Wexford,1699,2.271177308,10,1581,2.537582288,10,1613,2.615143623,10
E14005,Wexford No. 2 Urban,Wexford,4559,3.415428976,10,4126,3.760485113,10,4087,3.771393973,10
E14006,Wexford No. 3 Urban,Wexford,1372,3.85841921,10,1321,3.331548949,10,1243,3.795991483,10
E14007,Ballindaggan,Wexford,699,-0.179592733,6,806,0.292677324,7,799,0.392087435,8
E14008,Ballycarney,Wexford,373,-1.137354571,3,432,-0.264240996,6,429,-0.82168472,4
E14009,Ballyhoge,Wexford,1063,1.012595393,9,1216,0.910253058,8,1237,0.880189185,8
E14010,Ballyhuskard,Wexford,1331,-0.443871592,6,1589,-0.227355398,6,1579,0.082984894,7
E14011,Ballymore,Wexford,404,-0.998587651,3,450,-0.351644622,6,480,-0.696363328,5
E14012,Ballyvaldon,Wexford,653,-0.997106637,3,698,-0.991526911,3,728,-0.438941843,6
E14013,Bolaboy,Wexford,990,0.709101728,8,1161,0.866734712,8,1222,0.647858553,8
E14014,Bree,Wexford,1171,-0.422010126,6,1386,-0.541027829,5,1361,-0.417984581,6
E14015,Castleboro,Wexford,822,-0.671929604,5,860,-0.337713741,6,940,-0.257437399,6
E14016,Castledockrell,Wexford,408,-0.173929646,6,413,-0.559767173,5,426,-0.407801059,6
E14017,Castle Ellis,Wexford,1025,-0.712772764,4,1094,-0.585799444,5,1111,-0.658543447,5
E14018,Castle Talbot,Wexford,638,-0.534365497,5,776,0.034326485,7,853,-0.115063258,7
E14019,Clonroche,Wexford,1152,1.909185531,9,1286,2.068459195,10,1252,2.718406903,10
E14020,Edermine,Wexford,1362,-0.148125705,6,1474,0.255638288,7,1491,0.086319057,7
E14021,Enniscorthy Rural,Wexford,8384,2.083885929,10,9577,2.828148837,10,9985,3.126371982,10
E14022,Ferns,Wexford,1201,1.841836983,9,1513,2.867932465,10,1560,3.190421825,10
E14023,Kilbora,Wexford,363,-1.157359833,3,390,-0.831864965,4,387,-0.931794161,3
E14024,Kilcormick,Wexford,517,-1.041586384,3,633,-0.298397545,6,688,-0.575087363,5
E14025,Killann,Wexford,999,-0.255009131,6,1001,-0.177139882,6,1015,-0.278536015,6
E14026,Kilmallock,Wexford,1066,-0.245547995,6,1389,0.265321296,7,1437,-0.03592779,7
E14027,Killoughrum,Wexford,615,-0.655858521,5,771,-0.291977279,6,846,-0.463983557,5
E14028,Kilrush,Wexford,430,-0.280576303,6,449,0.20937077,7,460,-0.309415113,6
E14029,Kiltealy,Wexford,455,-0.597999885,5,461,-0.371282293,6,456,-0.286674713,6
E14030,Marshalstown,Wexford,1068,-0.191573098,6,1073,0.281450843,7,1088,0.091048374,7
E14031,Moyacomb,Wexford,473,-0.516286662,5,444,-0.139472366,6,409,-0.575828269,5
E14032,Newtownbarry,Wexford,2326,2.01248696,9,2315,2.790775516,10,2284,3.125843085,10
E14033,Rossard,Wexford,391,-1.04562139,3,431,-0.754234459,4,457,-0.272722539,6
E14034,St. Mary's,Wexford,549,-0.969156375,3,664,-0.514267251,5,689,-0.875828441,4
E14035,The Harrow,Wexford,461,-0.721385191,4,475,-0.233843248,6,475,-0.709643552,5
E14036,The Leap,Wexford,886,0.780945555,8,964,0.54765099,8,984,0.1733805,7
E14037,Tinnacross,Wexford,810,0.124656186,7,952,0.145675329,7,986,-0.332628654,6
E14038,Tombrack,Wexford,613,-0.625308134,5,689,-0.260319459,6,730,-0.36336753,6
E14039,Ardamine,Wexford,2340,0.233732289,7,3293,1.067917772,9,3685,1.756526272,9
E14040,Balloughter,Wexford,443,-0.661602814,5,482,-0.924635338,3,504,-0.457654518,5
E14041,Ballybeg,Wexford,424,-0.462873494,5,557,-0.730215011,4,586,-0.383600289,6
E14042,Ballycanew,Wexford,1009,0.49783046,8,1102,0.734369517,8,1159,1.117205298,9
E14043,Ballyellis,Wexford,352,-1.383495409,2,373,0.357352541,8,411,-0.484778751,5
E14044,Ballygarrett,Wexford,736,-0.417250275,6,831,-0.218593153,6,832,-0.138000068,6
E14045,Ballylarkin,Wexford,794,-0.772282238,4,837,-0.774911736,4,855,-0.895712812,4
E14046,Ballynestragh,Wexford,989,-1.343623547,2,1087,-1.573629967,1,1197,-1.518036494,1
E14047,Cahore,Wexford,374,-0.593373747,5,415,-1.030520653,3,439,-0.487667182,5
E14048,Coolgreany,Wexford,1031,-0.173651792,6,1080,0.437659357,8,1149,0.015572921,7
E14049,Courtown,Wexford,2121,-0.771408136,4,2317,-0.256249524,6,2639,-0.212639882,6
E14050,Ford,Wexford,448,-0.839173624,4,538,0.15830996,7,536,0.009789878,7
E14051,Gorey Rural,Wexford,4321,0.326329869,8,6161,1.639726523,9,6876,1.417516607,9
E14052,Gorey Urban,Wexford,3479,1.597862325,9,3463,1.80630446,9,3570,1.890454372,9
E14053,Huntingtown,Wexford,257,-0.948558441,3,319,-1.259532056,2,316,-1.220850663,2
E14054,Kilcomb,Wexford,928,0.52795068,8,1036,0.231482719,7,1090,0.147349355,7
E14055,Kilgorman,Wexford,694,-0.659729233,5,803,-0.805563659,4,828,-0.626496121,5
E14056,Killenagh,Wexford,484,-0.824391699,4,549,-0.762544023,4,549,-1.021822128,3
E14057,Killincooly,Wexford,464,1.014319862,9,543,1.829890556,9,610,2.286961855,10
E14058,Kilnahue,Wexford,346,-1.283533852,2,409,-1.175450832,3,456,-0.967227581,3
E14059,Limerick,Wexford,635,-0.629565468,5,835,-0.829380743,4,943,-0.362546412,6
E14060,Monamolin,Wexford,658,0.964342103,9,754,0.346181301,8,785,0.121813083,7
E14061,Monaseed,Wexford,554,-0.784169673,4,636,-0.713132227,4,682,-1.02998488,3
E14062,Rossminoge,Wexford,501,-1.180837316,3,564,-1.275994855,2,607,-0.953284784,3
E14063,Wells,Wexford,635,-1.338475432,2,755,-0.684098308,4,765,-0.32154744,6
E14064,Wingfield,Wexford,791,-1.001398631,3,937,0.158863621,7,957,-0.712456108,5
E14065,Adamstown,Wexford,441,2.120357151,10,550,1.622813543,9,594,2.006748575,9
E14066,Ballyanne,Wexford,716,-0.135004914,7,785,0.010484331,7,790,0.524003784,8
E14067,Ballyhack,Wexford,1232,-0.039659209,7,1302,0.42725637,8,1241,0.357773143,8
E14068,Barrack Village,Wexford,95,1.144357814,9,92,-0.299637767,6,92,0.46192153,8
E14069,Barronstown,Wexford,522,-1.311381218,2,580,-0.669101222,4,582,-0.565025099,5
E14070,Carnagh,Wexford,459,-0.218951437,6,505,-0.659862525,4,523,-0.821975594,4
E14071,Carrickbyrne,Wexford,545,-0.921744621,4,534,-0.212900128,6,549,-0.389579575,6
E14072,Clongeen,Wexford,874,0.950201571,9,911,1.275738245,9,886,0.92372529,9
E14073,Clonleigh,Wexford,371,0.544559209,8,448,0.489107049,8,421,-0.506120812,5
E14074,Dunmain,Wexford,238,-0.129771622,7,324,-0.822354537,4,330,-0.772381137,4
E14075,Fethard,Wexford,919,0.648917734,8,890,1.545003983,9,850,0.991527117,9
E14076,Horetown,Wexford,516,-0.382515384,6,561,-0.528934771,5,563,-0.640934426,5
E14077,Inch,Wexford,431,-0.151813076,6,508,-0.216726661,6,559,-0.154851165,6
E14078,Kilgarvan,Wexford,302,-0.320416843,6,372,-0.312331871,6,374,-0.249299449,6
E14079,Killesk,Wexford,642,-0.675227134,5,713,0.449189711,8,686,-0.192714933,6
E14080,Kilmokea,Wexford,728,2.511730479,10,814,1.729494698,9,853,2.514348484,10
E14081,Newbawn,Wexford,565,-0.022720642,7,564,0.189221136,7,568,0.341819436,8
E14082,New Ross Rural,Wexford,3367,1.185084515,9,4014,2.043978243,10,3942,2.531839496,10
E14083,Oldcourt,Wexford,670,-1.48446705,1,704,-1.525779652,2,737,-1.596453853,1
E14084,Old Ross,Wexford,409,-1.26692993,2,449,0.009177182,7,475,-0.217724775,6
E14085,Rathroe,Wexford,738,-0.832428238,4,838,-0.016151408,7,824,-0.27379046,6
E14086,Rochestown,Wexford,233,-0.214954501,6,235,-1.32845684,2,246,-1.321224543,2
E14087,Templeludigan,Wexford,360,-1.984085358,1,403,-1.3123108,2,443,-1.677656186,1
E14088,Templetown,Wexford,575,-1.469706365,1,585,-0.242868053,6,577,-1.149091401,3
E14089,Tintern,Wexford,1426,0.094336987,7,1539,0.899254102,8,1593,0.672404169,8
E14090,Whitechurch,Wexford,541,-1.003161545,3,586,-1.138945769,3,628,-1.37066869,2
E14091,Whitemoor,Wexford,507,-0.966347316,3,584,-1.133119205,3,581,-0.663851378,5
E14092,Ardcavan,Wexford,2575,0.02564714,7,2758,0.045320012,7,2841,-0.040790129,7
E14093,Ardcolm,Wexford,869,-1.326606056,2,889,-0.626748255,5,942,-0.761944007,4
E14094,Artramon,Wexford,624,-1.020108163,3,660,-0.39268553,6,642,-0.643668963,5
E14095,Aughwilliam,Wexford,439,-1.129558411,3,522,-1.374940097,2,536,-1.129933283,3
E14096,Ballymitty,Wexford,437,-0.252983476,6,529,-0.050333252,7,524,0.253027053,7
E14097,Bannow,Wexford,1086,0.424478312,8,1194,1.103519586,9,1116,1.346988485,9
E14098,Bridgetown,Wexford,747,-0.660356038,5,855,-0.081904796,7,865,-0.242966046,6
